year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2011,GMC,Acadia,SLT-1,SUV,automatic,1gkkrred8bj361895,sc,39.0,80705.0,gray,gray,dab auto world & leasing,17400.0,17500.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,Honda,Accord,LX-P,Sedan,automatic,1hgcp2f46ba073323,ny,23.0,96462.0,gray,gray,liberty subaru inc,9375.0,8200.0,Wed Jan 07 2015 09:00:00 GMT-0800 (PST)
2011,GMC,Yukon,SLE,SUV,automatic,1gks1ae0xbr184192,tn,27.0,45568.0,silver,black,toyota financial services,22600.0,21200.0,Wed Dec 17 2014 10:30:00 GMT-0800 (PST)
2011,Honda,Accord,LX-P,Sedan,automatic,1hgcp2f44ba079802,pa,39.0,38816.0,gray,black,ahfc/honda lease trust/hvt  inc. eot,11750.0,12500.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,GMC,Sierra 1500,SLE,Crew Cab,automatic,3gtp1ve06bg102208,tx,,67402.0,black,gray,viva chevrolet,20800.0,21600.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,GMC,Acadia,SLT-1,SUV,automatic,1gkkvred5bj417030,mi,44.0,49007.0,silver,black,fiserv/usb dealer services northstar exchange,21000.0,20500.0,Thu Dec 18 2014 09:30:00 GMT-0800 (PST)
2011,GMC,Sierra 1500,Work Truck,Regular Cab,automatic,1gtn1tea4bz375281,va,2.0,102595.0,white,gray,mike albert fleet solutions,9200.0,5300.0,Thu Feb 05 2015 01:05:00 GMT-0800 (PST)
2011,GMC,Acadia,SLE,SUV,,1gkkvped1bj419474,pa,26.0,20883.0,blue,black,fiserv/usb dealer services northstar exchange,19450.0,18000.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Honda,Accord,LX,Sedan,automatic,1hgcp2f38ba118589,nc,37.0,43459.0,silver,black,regional acceptance corporation / greenville,10500.0,10100.0,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2011,GMC,Terrain,SLT-1,SUV,automatic,2ctaluec7b6306777,ne,36.0,178915.0,burgundy,brown,enterprise vehicle exchange/davenport,10150.0,7000.0,Thu Dec 18 2014 10:30:00 GMT-0800 (PST)
2011,GMC,Acadia,SLT-1,SUV,automatic,1gkkrred2bj356305,ga,45.0,60010.0,black,black,young motors llc,18850.0,21500.0,Tue Dec 30 2014 12:50:00 GMT-0800 (PST)
2011,GMC,Yukon,SLE,SUV,automatic,1gks1ae06br102362,pa,,64382.0,silver,—,adcock brothers inc,20600.0,15000.0,Fri Dec 19 2014 09:30:00 GMT-0800 (PST)
2011,GMC,Sierra 2500HD,SLE,Crew Cab,automatic,1gt120c86bf131384,ut,29.0,118566.0,white,black,excell auto center,26900.0,22500.0,Wed Jan 07 2015 11:30:00 GMT-0800 (PST)
2011,GMC,Terrain,SLT-1,SUV,automatic,2ctflve53b6287951,fl,38.0,37047.0,gray,brown,us bank,19000.0,19100.0,Thu Dec 18 2014 09:15:00 GMT-0800 (PST)
2011,GMC,Acadia,SLT-1,SUV,automatic,1gkkrred1bj408250,wi,28.0,31758.0,black,black,fiserv/usb dealer services northstar exchange,20900.0,19500.0,Wed Dec 31 2014 10:00:00 GMT-0800 (PST)
2011,Honda,Accord,LX-P,Sedan,automatic,1hgcp2f40ba098931,fl,,55837.0,red,tan,precision kia of wesley chapel,11150.0,11800.0,Thu Dec 18 2014 09:45:00 GMT-0800 (PST)
2011,Ford,Transit Connect,Cargo Van XLT,Minivan,automatic,nm0ls7bn1bt044077,mo,35.0,118225.0,white,gray,sutton ford/ge,8500.0,8900.0,Wed Dec 17 2014 10:30:00 GMT-0800 (PST)
2011,GMC,Acadia,SLT-1,SUV,automatic,1gkkvred1bj256207,tn,44.0,67488.0,black,beige,wholesale inc # 2,18700.0,21500.0,Tue Dec 23 2014 10:30:00 GMT-0800 (PST)
2011,GMC,Acadia,SLT-1,SUV,automatic,1gkkvred3bj416300,mi,39.0,35970.0,blue,beige,fiserv/usb dealer services northstar exchange,22500.0,22000.0,Thu Dec 18 2014 09:30:00 GMT-0800 (PST)
2011,GMC,Sierra 1500,SLE,Crew Cab,automatic,3gtp2ve39bg212824,tx,,163603.0,gray,gray,durant toyota,14400.0,14000.0,Fri Dec 19 2014 14:00:00 GMT-0800 (PST)
2011,GMC,Acadia,SL,SUV,automatic,1gkkrned9bj142131,tx,,58482.0,silver,black,huffines chrysler jeep dodge,15200.0,14300.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2011,Honda,Accord,LX,Sedan,automatic,1hgcp2f33ba056244,pa,19.0,63111.0,—,beige,ahfc/honda lease trust/hvt  inc.,9950.0,8700.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Honda,Accord,LX,Sedan,automatic,1hgcp2f30ba051387,va,34.0,84013.0,white,beige,donlen corporation,9225.0,8700.0,Thu Dec 18 2014 00:00:00 GMT-0800 (PST)
2011,GMC,Acadia,SLT-1,SUV,,1gkkvred3bj409315,pa,3.0,36155.0,blue,black,fiserv/usb dealer services northstar exchange,22500.0,21000.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,GMC,Sierra 3500HD,SLT,Crew Cab,automatic,1gt424c83bf117236,mi,,110050.0,black,black,larry hudson chevrolet buick gmc inc,30300.0,26200.0,Thu Dec 18 2014 09:30:00 GMT-0800 (PST)
2011,GMC,Canyon,SLE,Crew Cab,automatic,1gtd5mfe3b8126841,ga,38.0,55097.0,white,black,sam stevens motors inc,16450.0,16200.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,GMC,Sierra 1500,Denali,Crew Cab,automatic,3gtp2xe27bg122249,tx,,164848.0,blue,black,jerry's gm,18400.0,16600.0,Fri Dec 19 2014 14:00:00 GMT-0800 (PST)
2011,Honda,Accord,EX-L,Sedan,automatic,1hgcp2f89ba156053,ga,41.0,41219.0,black,tan,ahfc/honda lease trust/hvt  inc. eot,13700.0,15800.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,GMC,Terrain,SLT-2,SUV,automatic,2ctflxec8b6250601,ny,,53139.0,red,black,romeo chevrolet buick gmc llc,17300.0,17300.0,Thu Dec 18 2014 09:30:00 GMT-0800 (PST)
2011,GMC,Acadia,Denali,SUV,automatic,1gkkrted1bj389437,il,,,white,gray,remarketing by ge/manheim chicago,23400.0,20700.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,Honda,Accord,LX-P,Sedan,automatic,1hgcp2f45ba135939,ny,35.0,103237.0,silver,gray,adk auto brokers inc,9675.0,8500.0,Thu Dec 18 2014 09:45:00 GMT-0800 (PST)
2011,GMC,Yukon,SLT,SUV,automatic,1gks2ce02br370480,tn,46.0,54964.0,silver,black,primeritus remarketing/farm bureau,27100.0,23800.0,Tue Dec 23 2014 10:30:00 GMT-0800 (PST)
2011,GMC,Acadia,SLE,SUV,automatic,1gkkrpedxbj249233,nc,43.0,122865.0,gray,gray,carolina farm credit,10450.0,10000.0,Tue Dec 23 2014 09:15:00 GMT-0800 (PST)
2011,GMC,Sierra 1500,SLE,Crew Cab,automatic,3gtp2ve36bg276285,tx,,105027.0,blue,—,remarketing by ge/manheim san antonio,18500.0,14100.0,Wed Dec 17 2014 10:00:00 GMT-0800 (PST)
2011,GMC,Yukon,Denali,SUV,automatic,1gks1eef7br217743,tx,,87626.0,gold,—,bert ogden motors inc,26200.0,23700.0,Wed Dec 17 2014 10:00:00 GMT-0800 (PST)
2011,GMC,Terrain,SLT-1,SUV,automatic,2ctflvec2b6441614,pa,36.0,41038.0,black,black,fiserv/usb dealer services northstar exchange,17500.0,16000.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,GMC,Sierra 1500,SLE,Extended Cab,,1gtr2ve30bz438338,pa,,41548.0,red,—,exceptional motorcars ltd,22000.0,21700.0,Wed Dec 17 2014 09:00:00 GMT-0800 (PST)
2011,GMC,Acadia,SLT-1,SUV,automatic,1gkkvred8bj332599,tn,42.0,57752.0,green,black,wholesale inc # 2,19800.0,21250.0,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2011,GMC,Yukon XL,Denali,SUV,,1gks2mef8br368758,pa,37.0,71086.0,off-white,beige,fiserv/usb dealer services northstar exchange,29100.0,29000.0,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
2011,Honda,Accord,LX,Sedan,,1hgcp2f32ba037250,pa,25.0,40300.0,black,tan,ahfc/honda lease trust/hvt  inc.,10600.0,9700.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,GMC,Acadia,Denali,SUV,automatic,1gkkvted5bj241612,tn,43.0,57150.0,black,black,wholesale inc # 2,24400.0,27500.0,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2011,GMC,Sierra 3500HD,SLE,Crew Cab,automatic,1gt423c85bf161684,ut,34.0,98379.0,white,black,auto focus inc,23300.0,24700.0,Wed Jan 28 2015 03:30:00 GMT-0800 (PST)
2011,GMC,Acadia,SLT-1,SUV,automatic,1gkkvred0bj384065,ne,4.0,32768.0,gray,black,galyen leasing inc,22800.0,23600.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2011,GMC,Sierra 1500,SLE,Extended Cab,automatic,1gtr1ve09bz103863,nv,29.0,107644.0,white,black,color country automotive llc,13100.0,11500.0,Wed Dec 31 2014 12:15:00 GMT-0800 (PST)
2011,GMC,Yukon,Denali,SUV,automatic,1gks2eefxbr250815,nj,34.0,51690.0,white,beige,lester glenn buick,32800.0,29400.0,Wed Jan 07 2015 09:30:00 GMT-0800 (PST)
2011,Ford,Transit Connect,Cargo Van XLT,Minivan,automatic,nm0ls7bn0bt043700,az,36.0,120045.0,white,gray,ge fleet services for itself/servicer,8525.0,8100.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2011,GMC,Sierra 3500HD,Denali,Crew Cab,automatic,1gt426c85bf188109,fl,37.0,58151.0,black,black,d&a fine cars,40500.0,38600.0,Fri Jan 16 2015 02:25:00 GMT-0800 (PST)
2011,GMC,Acadia,Denali,SUV,automatic,1gkkvted8bj273874,va,37.0,61411.0,silver,black,nissan of stafford,24200.0,25000.0,Thu Dec 18 2014 09:35:00 GMT-0800 (PST)
2011,Ford,Transit Connect,Cargo Van XLT,Minivan,automatic,nm0ls7bn5bt044180,ne,32.0,157227.0,white,gray,ge fleet services for itself/servicer,6475.0,4800.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,Honda,Accord,LX,Sedan,automatic,1hgcp2f35ba156989,pa,43.0,22796.0,black,beige,ahfc/honda lease trust/hvt  inc. eot,11050.0,12700.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,GMC,Sierra 1500,SL,Crew Cab,automatic,3gtp1uea0bg336685,az,29.0,36366.0,blue,black,repo remarketing/vantage west credit union,19500.0,19100.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2011,GMC,Acadia,SL,SUV,automatic,1gkkvnedxbj409109,il,2.0,68201.0,silver,black,ally,14800.0,15800.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,GMC,Acadia,SLE,SUV,automatic,1gkkrped1bj137274,il,3.0,46489.0,silver,black,ally,16600.0,17300.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,GMC,Acadia,SLT-1,SUV,,1gkkvred0bj168426,pa,44.0,48054.0,black,black,koons tysons toyota,21000.0,21750.0,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2011,GMC,Acadia,Denali,SUV,,1gkkvted0bj351306,pa,33.0,39392.0,red,black,fiserv/usb dealer services northstar exchange,26800.0,25800.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,GMC,Acadia,SL,SUV,automatic,1gkkrned0bj340371,tx,39.0,24442.0,black,black,texas auto brokers,17550.0,17700.0,Wed Jan 14 2015 02:00:00 GMT-0800 (PST)
2011,Ford,Transit Connect,Cargo Van XLT,Minivan,automatic,nm0ls7bn6bt043264,az,27.0,106826.0,white,gray,ge fleet services for itself/servicer,9275.0,9000.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2011,GMC,Terrain,SLT-1,SUV,automatic,2ctflve51b6356846,co,,68121.0,silver,gray,greenville auto sales,16400.0,16700.0,Wed Dec 17 2014 11:45:00 GMT-0800 (PST)
2011,Ford,Transit Connect,Cargo Van XLT,Minivan,automatic,nm0ls7bn9bt043257,az,28.0,109534.0,white,gray,ge fleet services for itself/servicer,9125.0,8100.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2011,GMC,Acadia,SLT-1,SUV,automatic,1gkkvred5bj201145,oh,48.0,86160.0,burgundy,beige,remarketing by ge/nextgear capital,16400.0,16500.0,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2011,Honda,Accord,SE,Sedan,automatic,1hgcp2f62ba125354,va,41.0,26481.0,white,beige,shirlie slack mitsubishi,12500.0,13900.0,Thu Dec 18 2014 09:20:00 GMT-0800 (PST)
2011,Honda,Accord,EX-L,Coupe,automatic,1hgcs1b8xba015975,pa,19.0,23526.0,blue,black,ahfc/honda lease trust/hvt  inc.,13350.0,12500.0,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2011,Honda,Accord,EX-L,Sedan,automatic,1hgcp2f85ba149410,ga,23.0,21722.0,silver,gray,ahfc/honda lease trust/hvt  inc. eot,14700.0,12700.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,GMC,Acadia,SLT-1,SUV,,1gkkvredxbj185976,pa,39.0,83927.0,gray,black,alexander pont buick cadi gmc tk inc,17000.0,16800.0,Fri Dec 19 2014 09:30:00 GMT-0800 (PST)
2011,Honda,Accord,SE,Sedan,automatic,1hgcp2f69ba114674,pa,36.0,32105.0,white,beige,ahfc/honda lease trust/hvt  inc.,12400.0,12600.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,GMC,Acadia,Denali,SUV,,1gkkvted3bj391525,pa,43.0,46288.0,black,black,fiserv/usb dealer services northstar exchange,25900.0,24400.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Honda,Accord,LX,Sedan,automatic,1hgcp2f33ba020635,fl,22.0,65379.0,silver,gray,wells fargo dealer services,9975.0,9300.0,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2011,GMC,Terrain,SLT-1,SUV,automatic,2ctflve54b6471313,ny,37.0,97403.0,—,white,prime corporate leasing,13500.0,10500.0,Wed Jan 07 2015 01:30:00 GMT-0800 (PST)
2011,GMC,Terrain,SLT-2,SUV,,2ctflxec1b6278689,pa,41.0,97026.0,black,black,ge fleet services for itself/servicer,13400.0,12400.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Honda,Accord,LX-P,Sedan,automatic,1hgcp2f49ba073381,sc,38.0,64691.0,silver,gray,andrew thomas motorcars,10550.0,11000.0,Thu Jan 08 2015 02:00:00 GMT-0800 (PST)
2011,Honda,Accord,LX-P,Sedan,,1hgcp2f47ba093645,pa,,49574.0,black,—,luxury fleet serv inc,11400.0,11600.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,GMC,Acadia,Denali,SUV,automatic,1gkkvtedxbj332150,il,2.0,32455.0,red,beige,ally,28100.0,24400.0,Thu Jan 29 2015 02:00:00 GMT-0800 (PST)
2011,GMC,Terrain,SLT-1,SUV,automatic,2ctaluec0b6432706,fl,,83642.0,white,gray,palm buick-gmc of punta gorda,13600.0,12800.0,Wed Dec 17 2014 16:15:00 GMT-0800 (PST)
2011,Honda,Accord,EX,Sedan,automatic,1hgcp2f76ba017814,pa,37.0,27959.0,silver,black,ahfc/honda lease trust/hvt  inc.,13300.0,12700.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,GMC,Yukon,Denali,SUV,automatic,1gks1eef2br212773,la,,58706.0,gray,black,american auto brokers inc,29700.0,31000.0,Wed Dec 17 2014 10:30:00 GMT-0800 (PST)
2011,GMC,Acadia,Denali,SUV,automatic,1gkkvted2bj352084,tn,44.0,31283.0,black,black,wholesale inc # 2,27700.0,29600.0,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2011,GMC,Sierra 1500,Work Truck,Extended Cab,automatic,1gtr2te33bz112151,ny,28.0,68857.0,blue,gray,adk auto brokers inc,13900.0,14700.0,Thu Dec 18 2014 09:45:00 GMT-0800 (PST)
2011,GMC,Acadia,Denali,SUV,automatic,1gkkvtedxbj375046,il,2.0,27794.0,white,black,ally,28400.0,25000.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,GMC,Acadia,Denali,SUV,automatic,1gkkvted0bj288613,nv,49.0,54206.0,white,beige,findlay toyota and scion,24900.0,27300.0,Fri Dec 19 2014 12:00:00 GMT-0800 (PST)
2011,Ford,Transit Connect,Cargo Van XLT,Minivan,automatic,nm0ls7bn9bt046353,az,3.0,106302.0,white,gray,ge fleet services for itself/servicer,9300.0,9200.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2011,Honda,Accord,LX-P,Sedan,automatic,1hgcp2f49ba078886,pa,34.0,64309.0,white,tan,fiserv/global lending services,10850.0,10100.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Honda,Accord,EX,Sedan,automatic,1hgcp2f77ba101348,az,33.0,63398.0,blue,gray,ge fleet services for itself/servicer,11550.0,12700.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2011,GMC,Sierra 1500,SLE,Extended Cab,automatic,1gtr1ve03bz336900,tn,37.0,31007.0,red,black,sullivan auto group llc,19900.0,20000.0,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
2011,Honda,Accord,EX-L,Sedan,automatic,1hgcp2f89ba026256,tx,48.0,32736.0,silver,silver,woodhouse sioux city inc,14250.0,15000.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2011,Honda,Accord,EX-L,Coupe,automatic,1hgcs1b83ba012643,pa,26.0,68487.0,white,beige,ahfc/honda lease trust/hvt  inc.,11250.0,10900.0,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2011,Honda,Accord,LX,Sedan,automatic,1hgcp2f30ba129957,pa,2.0,34637.0,white,beige,ahfc/honda lease trust/hvt  inc.,10750.0,10500.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,GMC,Yukon XL,Denali,SUV,,1gks2mef4br137131,pa,33.0,65846.0,black,black,fiserv/citizens auto finance,29200.0,31500.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Honda,Accord,LX-P,Sedan,automatic,1hgcp2f48ba079351,pa,41.0,16194.0,black,tan,ahfc/honda lease trust/hvt  inc. eot,12600.0,13500.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,GMC,Sierra 1500,SLE,Crew Cab,automatic,3gtp1ve05bg270485,la,,28462.0,blue,—,courtesy chevrolet cadillac,24000.0,23600.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2011,Honda,Accord,LX,Sedan,automatic,1hgcp2f30ba050420,fl,,163323.0,blue,gray,west financial acceptance,7850.0,7400.0,Wed Dec 17 2014 09:25:00 GMT-0800 (PST)
2011,GMC,Yukon,Denali,SUV,,1gks2eef0br106688,pa,21.0,47026.0,black,black,fiserv/usb dealer services northstar exchange,32800.0,28800.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,GMC,Acadia,Denali,SUV,automatic,1gkkvted2bj353767,ga,25.0,28150.0,white,black,sam stevens motors inc,28300.0,27900.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,Ford,Transit Connect,Cargo Van XLT,Minivan,automatic,nm0ls7bn8bt045047,az,31.0,113264.0,white,gray,ge fleet services for itself/servicer,8900.0,8200.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2011,GMC,Yukon,Denali,SUV,,1gks2eef3br115868,pa,33.0,104873.0,silver,black,financial services remarketing (lease),24500.0,21000.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Ford,Transit Connect,Cargo Van XLT,Minivan,automatic,nm0ls7bn1bt048629,az,37.0,114095.0,white,gray,ge fleet services for itself/servicer,8875.0,8200.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2011,GMC,Sierra 1500,SL,Extended Cab,automatic,1gtr2uea3bz133666,ut,27.0,49333.0,silver,black,excell auto center,18250.0,14500.0,Wed Dec 31 2014 11:30:00 GMT-0800 (PST)
2011,Ford,Transit Connect,Cargo Van XLT,Minivan,automatic,nm0ls7bn7bt043337,ca,35.0,106219.0,white,gray,ge fleet services for itself/servicer,9125.0,8900.0,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2011,Honda,Civic,EX,Sedan,automatic,2hgfa1f85bh545007,pa,19.0,37980.0,blue,gray,ahfc/honda lease trust/hvt  inc.,11100.0,9800.0,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2011,Honda,CR-V,SE,SUV,automatic,5j6re4h40bl089877,pa,19.0,27070.0,gray,beige,ahfc/honda lease trust/hvt  inc. eot,15800.0,12800.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Honda,Accord,EX-L V-6,Coupe,automatic,1hgcs2b84ba002855,il,,111708.0,blue,—,continental acura of naperville,11450.0,10200.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,Honda,Civic,LX,Sedan,automatic,2hgfa1f52bh549103,pa,34.0,41710.0,blue,gray,ahfc/honda lease trust/hvt  inc.,9675.0,9900.0,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2011,Honda,Odyssey,EX,Minivan,automatic,5fnrl5h4xbb049598,pa,25.0,37332.0,black,gray,ahfc/honda lease trust/hvt  inc.,15200.0,14900.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Honda,Fit,Sport,Hatchback,,jhmge8h58bs005385,pa,19.0,33854.0,gray,black,ahfc/honda lease trust/hvt  inc.,10750.0,7900.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Honda,CR-V,SE,SUV,,5j6re4h45bl122033,pa,36.0,33606.0,silver,gray,ahfc/honda lease trust/hvt  inc. eot,15400.0,15200.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Honda,Pilot,EX-L,SUV,automatic,5fnyf4h56bb038829,sc,37.0,46609.0,burgundy,beige,remarketing by ge/manheim pennsylvania,20900.0,18500.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,Honda,Civic,LX,Coupe,automatic,2hgfg1b62bh518480,pa,34.0,51016.0,black,gray,alans autos,9175.0,9300.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Hyundai,Elantra,GLS,Sedan,automatic,kmhdh4ae5bu096775,ne,,87679.0,gray,gray,dm northwest inc,7300.0,8600.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2011,Honda,CR-V,SE,SUV,automatic,5j6re4h42bl120093,pa,23.0,35917.0,brown,beige,ahfc/honda lease trust/hvt  inc. eot,15300.0,13000.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Honda,CR-V,SE,SUV,automatic,5j6re3h49bl054975,nv,41.0,8146.0,silver,gray,ahfc/honda lease trust/hvt  inc.,15250.0,14300.0,Fri Dec 19 2014 12:00:00 GMT-0800 (PST)
2011,Honda,CR-V,EX-L,SUV,automatic,jhlre4h75bc035297,pa,3.0,35944.0,black,black,ahfc/honda lease trust/hvt  inc. eot,17350.0,16500.0,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2011,Hyundai,Elantra,GLS,Sedan,,5npdh4ae4bh059702,pa,46.0,16925.0,gray,gray,hyundai motor finance,10550.0,10600.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Honda,Civic,LX,Sedan,automatic,19xfa1f57be001365,ga,36.0,74095.0,blue,gray,ahfc/honda lease trust/hvt  inc.,8250.0,8600.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,Honda,Pilot,EX-L,SUV,,5fnyf4h65bb071264,va,36.0,52758.0,black,gray,browns honda city,20600.0,20500.0,Thu Feb 12 2015 01:05:00 GMT-0800 (PST)
2011,Honda,Accord,EX-L V-6,Sedan,automatic,5kbcp3f83bb001219,fl,21.0,55739.0,black,black,lauderdale imports ltd bmw pembrok pines,14150.0,12100.0,Fri Dec 19 2014 09:35:00 GMT-0800 (PST)
2011,Honda,Civic,LX-S,Sedan,automatic,2hgfa1f63bh535011,pa,36.0,45724.0,black,black,ahfc/honda lease trust/hvt  inc.,9700.0,10400.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae3bh048416,ga,31.0,42177.0,brown,tan,hyundai motor finance,9300.0,9900.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,Honda,CR-V,EX,SUV,,5j6re4h59bl122450,pa,2.0,33867.0,gray,tan,ahfc/honda lease trust/hvt  inc. eot,15950.0,13000.0,Fri Jan 02 2015 09:00:00 GMT-0800 (PST)
2011,Honda,CR-V,LX,SUV,,5j6re4h36bl113932,pa,42.0,17841.0,white,gray,ahfc/honda lease trust/hvt  inc. eot,15400.0,15600.0,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2011,Honda,Accord,EX V-6,Sedan,automatic,5kbcp3f70bb001461,ga,29.0,94604.0,black,black,ahfc/honda lease trust/hvt  inc.,11400.0,11200.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,Honda,Civic,LX,Sedan,automatic,19xfa1f51be034703,ga,19.0,195986.0,silver,gray,ahfc/honda lease trust/hvt  inc.,6200.0,6300.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,Honda,Odyssey,EX-L,Minivan,automatic,5fnrl5h61bb097976,pa,19.0,49052.0,black,gray,ahfc/honda lease trust/hvt  inc. eot,18750.0,16200.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Honda,Accord,EX-L V-6,Coupe,automatic,1hgcs2b86ba003103,ca,,51879.0,white,—,reliance motors llc,13350.0,14400.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,Honda,Civic,Si,Coupe,manual,2hgfg2a54bh701278,sc,36.0,41139.0,white,black,consolidated asset recovery systems  inc.,13100.0,13100.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,Honda,Odyssey,EX-L,Minivan,automatic,5fnrl5h67bb001610,fl,32.0,99924.0,gray,gray,holman honda of fort lauderdale,15250.0,13000.0,Fri Jan 30 2015 01:35:00 GMT-0800 (PST)
2011,Honda,Odyssey,EX-L,Minivan,automatic,5fnrl5h68bb086800,ga,19.0,25574.0,black,gray,ahfc/honda lease trust/hvt  inc.,20200.0,15600.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,Honda,CR-V,EX-L,SUV,automatic,5j6re4h72bl106978,pa,28.0,38487.0,blue,tan,ahfc/honda lease trust/hvt  inc. eot,17250.0,16100.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2011,Honda,CR-Z,EX,Hatchback,automatic,jhmzf1d69bs014379,ga,31.0,26442.0,blue,gray,ahfc/honda lease trust/hvt  inc. eot,10750.0,9200.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,Honda,CR-V,SE,SUV,automatic,jhlre4h43bc033568,ga,33.0,42978.0,gray,black,ahfc/honda lease trust/hvt  inc.,14700.0,13900.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2011,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae9bh060621,nc,27.0,107311.0,gold,—,chrysler capital,6550.0,7800.0,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
